Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate
"
                    The Cricket
                ",Edwin Markham,1800-1900,1.0,1.0,1.818181818181818,0.6388888888888888,0.3333333333333333,0.1111111111111111
"
                    Anchored to the Infinite
                ",Edwin Markham,1800-1900,1.0,0.5714285714285714,0.9009009009009008,0.4390243902439024,0.2,0.0
"
                    The Chant of the Vultures
                ",Edwin Markham,1800-1900,0.5,0.5666666666666667,2.4390243902439024,0.2784810126582278,0.1343283582089552,0.1333333333333333
"
                    The Daring One
                ",Edwin Markham,1800-1900,1.0,0.5833333333333334,0.0,0.2857142857142857,0.5384615384615384,0.2941176470588235
"
                    Lincoln, Man of the People
                ",Edwin Markham,1800-1900,1.0,1.0,3.131991051454139,0.3526315789473684,0.2962962962962963,0.0
"
                    Toussaint L’Ouverture
                ",Henrietta Cordelia Ray,1800-1900,1.0,0.5,1.7094017094017095,0.125,0.0526315789473684,0.0
"
                    The Man with the Hoe
                ",Edwin Markham,1800-1900,0.9615384615384616,0.8461538461538461,1.98019801980198,0.2564102564102564,0.1186440677966101,0.0
"
                    A Lyric of the Dawn
                ",Edwin Markham,1800-1900,0.9867549668874172,0.8609271523178808,3.751233958538993,0.4461077844311377,0.2993630573248407,0.2156862745098039
"
                    In Death Valley
                ",Edwin Markham,1800-1900,1.0,0.7692307692307693,1.98019801980198,0.4186046511627907,0.1538461538461538,0.0
"
                    A Workman to the Gods
                ",Edwin Markham,1800-1900,1.0,0.6,2.666666666666667,0.7222222222222222,0.2142857142857142,0.0
"
                    Preparedness
                ",Edwin Markham,1800-1900,1.0,1.0,4.545454545454546,0.6,0.3333333333333333,0.4
"
                    The Panther
                ",Edwin Markham,1800-1900,0.9285714285714286,0.6428571428571429,2.1505376344086025,0.9583333333333334,0.25,0.2857142857142857
"
                    The Drunken Boat
                ",Arthur Rimbaud,1800-1900,0.98,0.57,0.8684863523573202,0.5,0.1694915254237288,0.0
"
                    Lives
                ",Arthur Rimbaud,1800-1900,0.8571428571428571,0.5714285714285714,0.53475935828877,0.3166666666666666,0.2586206896551724,0.0
"
                    Phrases
                ",Arthur Rimbaud,1800-1900,0.3448275862068966,0.3793103448275862,0.641025641025641,0.6288659793814433,0.3409090909090909,0.0
"
                    Novel
                ",Arthur Rimbaud,1800-1900,0.8157894736842105,0.7368421052631579,0.0,0.5974025974025974,0.2826086956521739,0.0
"
                    The Seekers of Lice
                ",Arthur Rimbaud,1800-1900,1.0,0.5,1.1904761904761905,0.4339622641509434,0.1,0.0
"
                    Royalty
                ",Arthur Rimbaud,1800-1900,1.0,1.0,0.0,0.2903225806451613,0.0555555555555555,0.0
"
                    To a Reason
                ",Arthur Rimbaud,1800-1900,0.8333333333333334,1.0,1.2658227848101269,0.5555555555555556,0.2941176470588235,0.0
"
                    Morning of Drunkenness
                ",Arthur Rimbaud,1800-1900,1.0,1.0,0.4081632653061224,0.1836734693877551,0.2558139534883721,0.0
"
                    Genie
                ",Arthur Rimbaud,1800-1900,1.0,0.8461538461538461,1.358695652173913,0.2013422818791946,0.22,0.0
"
                    Vagabonds
                ",Arthur Rimbaud,1800-1900,1.0,0.75,0.641025641025641,0.6,0.2758620689655172,0.0
"
                    In the Fog
                ",Giovanni Pascoli,1800-1900,0.2727272727272727,0.7727272727272727,2.538071065989848,0.2285714285714285,0.4,0.081081081081081
"
                    Telling the Bees
                ",Lizette Woodworth Reese,1800-1900,1.0,0.5,5.952380952380952,0.5384615384615384,0.2,0.0
"
                    Trust
                ",Lizette Woodworth Reese,1800-1900,1.0,0.5,7.368421052631578,0.4444444444444444,0.4375,0.2307692307692307
"
                    Bartow Black
                ",Timothy Thomas Fortune,1800-1900,0.95,0.675,2.1645021645021645,0.3576158940397351,0.2612612612612612,0.2318840579710145
"
                    The Father
                ",Sir Ronald Ross,1800-1900,1.0,0.9166666666666666,8.02919708029197,0.391304347826087,0.2,0.1463414634146341
"
                    Epitaph on an Army of Mercenaries
                ",A. E. Housman,1800-1900,1.0,0.8571428571428571,3.92156862745098,0.2777777777777778,0.0,0.1818181818181818
"
                    Joining the Colours
                ",Katharine Tynan,1800-1900,1.0,1.0,1.8691588785046729,0.4054054054054054,0.3333333333333333,0.2631578947368421
"
                    A Lament
                ",Katharine Tynan,1800-1900,0.945945945945946,0.5405405405405406,0.9302325581395348,0.2702702702702703,0.3870967741935484,0.1884057971014492
"
                    “Soldier from the wars returning”
                ",A. E. Housman,1800-1900,1.0,1.0,3.1578947368421053,0.8,0.1764705882352941,0.1739130434782608
"
                    A Shropshire Lad 52: Far in a western brookland 
                ",A. E. Housman,1800-1900,1.0,0.5,1.2195121951219512,0.1333333333333333,0.25,0.1428571428571428
"
                    The Song of the Bow
                ",Sir Arthur Conan Doyle,1800-1900,1.0,0.8095238095238095,3.684210526315789,0.5465116279069767,0.2,0.03125
"
                    A Lay of the Links
                ",Sir Arthur Conan Doyle,1800-1900,1.0,0.7058823529411765,2.6022304832713754,0.3177570093457944,0.2682926829268293,0.032258064516129
"
                    The Guards Came Through
                ",Sir Arthur Conan Doyle,1800-1900,1.0,0.9032258064516128,0.8450704225352111,0.3656716417910448,0.1833333333333333,0.2105263157894736
"
                    Religio Medici
                ",Sir Arthur Conan Doyle,1800-1900,0.9565217391304348,0.5217391304347826,2.6717557251908395,0.2803738317757009,0.3170731707317073,0.1111111111111111
"
                    Retrospect
                ",Sir Arthur Conan Doyle,1800-1900,1.0,0.7142857142857143,0.0,0.1428571428571428,0.4166666666666667,0.0909090909090909
"
                    To an Athlete Dying Young
                ",A. E. Housman,1800-1900,1.0,0.6428571428571429,0.5847953216374269,0.6481481481481481,0.2258064516129032,0.2222222222222222
"
                    A Shropshire Lad 53: The lad came to the door at night
                ",A. E. Housman,1800-1900,0.9333333333333332,0.3333333333333333,1.9417475728155336,0.5833333333333334,0.2777777777777778,0.2592592592592592
"
                    Is My Team Ploughing
                ",A. E. Housman,1800-1900,0.9375,0.625,2.366863905325444,0.5094339622641509,0.2558139534883721,0.0
"
                    When I Was One-and-Twenty
                ",A. E. Housman,1800-1900,1.0,0.5555555555555556,2.5974025974025974,0.2121212121212121,0.375,0.0
"
                    A Shropshire Lad  1: From Clee to heaven the beacon burns
                ",A. E. Housman,1800-1900,1.0,0.5294117647058824,2.051282051282051,0.4545454545454545,0.2,0.2580645161290322
"
                    A Shropshire Lad  2: Loveliest of trees, the cherry now
                ",A. E. Housman,1800-1900,1.0,0.6666666666666666,0.0,0.3076923076923077,0.5,0.2941176470588235
"
                    A Shropshire Lad 35: On the idle hill of summer
                ",A. E. Housman,1800-1900,1.0,0.6666666666666666,2.1052631578947367,0.4,0.1666666666666666,0.2
"
                    A Shropshire Lad 31: On Wenlock Edge the wood's in trouble
                ",A. E. Housman,1800-1900,1.0,0.7272727272727273,5.109489051094891,0.4090909090909091,0.4090909090909091,0.2352941176470588
"
                    A Shropshire Lad 12: When I watch the living meet
                ",A. E. Housman,1800-1900,1.0,0.3333333333333333,2.127659574468085,0.4722222222222222,0.2777777777777778,0.2666666666666666
"
                    A Farewell
                ",Harriet Monroe,1800-1900,1.0,1.0,2.1739130434782608,0.3,0.1428571428571428,0.3076923076923077
"
                    Homes
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,0.75,0.3184713375796179,0.2032520325203252,0.3275862068965517,
"
                    The Anti-Suffragists
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,1.0,1.5521064301552108,0.1839080459770115,0.25,
"
                    The Mother’s Charge
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,1.0,0.7117437722419928,0.5675675675675675,0.1739130434782608,0.16
"
                    Christian Virtues
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,0.5,1.1990407673860912,0.2189349112426035,0.2266666666666666,0.0
"
                    The Bridge Builder
                ",Will Allen Dromgoole,1800-1900,1.0,0.9230769230769232,3.7267080745341614,0.5681818181818182,0.1212121212121212,0.1304347826086956
"
                    To The Indifferent Women
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,0.5,1.3114754098360657,0.3421052631578947,0.25,
"
                    Similar Cases
                ",Charlotte Anna Perkins Gilman,1800-1900,0.9672131147540984,0.5573770491803278,0.9202453987730062,0.2068965517241379,0.26,0.0
"
                    To the Young Wife
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,0.8387096774193549,0.3448275862068966,0.4791666666666667,0.2909090909090909,0.1395348837209302
"
                    I Would Fain Die a Dry Death
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,0.6086956521739131,1.060070671378092,0.3238095238095238,0.125,0.064516129032258
"
                    More Females of the Species
                ",Charlotte Anna Perkins Gilman,1800-1900,0.5,0.5,0.9852216748768472,0.4388489208633093,0.4814814814814814,0.0
"
                    Nogi
                ",Harriet Monroe,1800-1900,1.0,1.0,0.0,0.46875,0.4,0.0
"
                    Song VII (“My song has put off her adornments”)
                ",Rabindranath Tagore,1800-1900,0.6666666666666666,1.0,2.7777777777777777,0.5294117647058824,0.1538461538461538,0.0
"
                    Poems
                ",Rabindranath Tagore,1800-1900,0.6875,0.6875,0.1371742112482853,0.2679245283018868,0.4259259259259259,0.0666666666666666
"
                    (“Keep me fully glad...”)
                ",Rabindranath Tagore,1800-1900,1.0,0.8,0.0,0.5757575757575758,0.1764705882352941,0.0
"
                    Poems
                ",Rabindranath Tagore,1800-1900,1.0,0.9230769230769232,2.4691358024691357,0.45,0.2857142857142857,0.0
"
                    Crossing 16
                ",Rabindranath Tagore,1800-1900,1.0,1.0,2.2988505747126435,0.7307692307692307,0.2941176470588235,0.0
"
                    Fruit-gathering LV
                ",Rabindranath Tagore,1800-1900,1.0,1.0,0.0,0.5555555555555556,0.25,0.0
"
                    The Gardener 38
                ",Rabindranath Tagore,1800-1900,1.0,1.0,0.0,0.1935483870967742,0.1666666666666666,0.0
"
                    Gitanjali 35
                ",Rabindranath Tagore,1800-1900,1.0,0.875,6.666666666666667,0.25,0.2,0.0
"
                    Emily Brontë
                ",Louise Imogen Guiney,1800-1900,0.875,0.75,0.0,0.4444444444444444,0.1428571428571428,0.2307692307692307
"
                    Firstlings
                ",Louise Imogen Guiney,1800-1900,0.875,0.6875,0.8403361344537815,0.4615384615384615,0.1428571428571428,0.3043478260869565
"
                    Despotisms
                ",Louise Imogen Guiney,1800-1900,1.0,0.5294117647058824,3.96039603960396,0.52,0.5,0.217391304347826
"
                    Armistice
                ",Sophie Jewett,1800-1900,1.0,0.8235294117647058,7.207207207207207,0.4848484848484848,0.5,0.2258064516129032
"
                    Destiny
                ",Sophie Jewett,1800-1900,1.0,0.8181818181818182,1.0752688172043012,0.3103448275862069,0.0909090909090909,0.1578947368421052
"
                    Marriage
                ",Mary Elizabeth Coleridge,1800-1900,1.0,1.0,1.2658227848101269,1.0,0.5,0.2727272727272727
"
                    A Moment
                ",Mary Elizabeth Coleridge,1800-1900,1.0,0.4,0.0,0.5625,0.25,0.2857142857142857
"
                    W.H.
                ",Louise Imogen Guiney,1800-1900,0.5,0.5,5.1020408163265305,0.3548387096774194,0.8,
"
                    Thine Own
                ",Josephine Delphine Henderson Heard,1800-1900,1.0,1.0,6.0,0.1666666666666666,0.1538461538461538,0.0
"
                    Love Letters
                ",Josephine Delphine Henderson Heard,1800-1900,1.0,0.7142857142857143,1.7241379310344829,0.6923076923076923,0.0,0.0
"
                    Marshlands
                ",Emily Pauline Johnson,1800-1900,1.0,1.0,0.0,0.6,0.0625,0.238095238095238
"
                    Joe
                ",Emily Pauline Johnson,1800-1900,1.0,0.6666666666666666,1.1494252873563218,0.8142857142857143,0.2439024390243902,0.0
